,true,pred,corr
1664,3,5,False
1665,3,3,True
1666,8,5,False
1667,2,2,True
1668,1,9,False
1669,3,6,False
1670,1,1,True
1671,3,8,False
1672,0,0,True
1673,2,0,False
1674,5,7,False
1675,9,1,False
1676,1,1,True
1677,4,4,True
1678,5,5,True
1679,4,4,True
1680,5,5,True
1681,0,9,False
1682,8,8,True
1683,4,4,True
1684,5,5,True
1685,6,6,True
1686,1,1,True
1687,9,9,True
1688,7,7,True
1689,0,0,True
1690,3,3,True
1691,2,6,False
1692,2,5,False
1693,3,5,False
1694,8,8,True
1695,2,2,True
1696,1,1,True
1697,5,5,True
1698,3,4,False
1699,7,1,False
1700,4,4,True
1701,7,7,True
1702,0,8,False
1703,8,8,True
1704,0,9,False
1705,6,6,True
1706,8,8,True
1707,8,8,True
1708,9,9,True
1709,5,2,False
1710,9,6,False
1711,0,0,True
1712,1,1,True
1713,2,2,True
1714,4,7,False
1715,1,1,True
1716,2,2,True
1717,9,9,True
1718,6,4,False
1719,6,1,False
1720,1,1,True
1721,0,8,False
1722,9,9,True
1723,4,4,True
1724,7,7,True
1725,9,9,True
1726,3,6,False
1727,7,7,True
1728,6,5,False
1729,8,8,True
1730,4,2,False
1731,6,6,True
1732,0,9,False
1733,6,6,True
1734,9,9,True
1735,1,8,False
1736,0,0,True
1737,1,1,True
1738,9,9,True
1739,1,9,False
1740,5,3,False
1741,2,5,False
1742,5,3,False
1743,6,6,True
1744,3,3,True
1745,7,3,False
1746,8,1,False
1747,5,5,True
1748,1,1,True
1749,2,1,False
1750,4,4,True
1751,6,6,True
1752,0,0,True
1753,9,4,False
1754,7,7,True
1755,5,7,False
1756,1,1,True
1757,9,1,False
1758,8,8,True
1759,8,8,True
1760,7,7,True
1761,3,3,True
1762,1,0,False
1763,2,2,True
1764,4,4,True
1765,2,5,False
1766,0,0,True
1767,7,7,True
1768,0,0,True
1769,9,1,False
1770,7,4,False
1771,9,9,True
1772,0,9,False
1773,3,5,False
1774,8,5,False
1775,3,6,False
1776,0,0,True
1777,8,8,True
1778,2,2,True
1779,1,1,True
1780,5,5,True
1781,0,9,False
1782,0,2,False
1783,3,3,True
1784,5,5,True
1785,6,3,False
1786,5,5,True
1787,9,9,True
1788,9,9,True
1789,0,0,True
1790,4,4,True
1791,3,3,True
1792,9,9,True
1793,0,0,True
1794,9,1,False
1795,7,7,True
1796,7,7,True
1797,4,4,True
1798,4,4,True
1799,4,2,False
1800,7,7,True
1801,8,8,True
1802,7,7,True
1803,7,7,True
1804,5,2,False
1805,5,3,False
1806,0,8,False
1807,5,5,True
1808,7,7,True
1809,8,8,True
1810,7,7,True
1811,8,8,True
1812,7,7,True
1813,3,3,True
1814,2,8,False
1815,9,1,False
1816,7,7,True
1817,2,2,True
1818,2,2,True
1819,1,9,False
1820,9,9,True
1821,2,2,True
1822,3,6,False
1823,2,2,True
1824,8,8,True
1825,8,8,True
1826,0,0,True
1827,8,1,False
1828,0,0,True
1829,7,2,False
1830,2,7,False
1831,5,3,False
1832,8,8,True
1833,1,1,True
1834,0,4,False
1835,6,6,True
1836,3,3,True
1837,1,9,False
1838,3,5,False
1839,4,4,True
1840,4,7,False
1841,2,5,False
1842,2,2,True
1843,3,5,False
1844,7,7,True
1845,9,9,True
1846,6,3,False
1847,6,5,False
1848,2,2,True
1849,7,7,True
1850,6,4,False
1851,1,1,True
1852,2,2,True
1853,3,5,False
1854,7,3,False
1855,6,6,True
1856,2,2,True
1857,3,9,False
1858,2,9,False
1859,6,7,False
1860,8,0,False
1861,4,4,True
1862,8,0,False
1863,5,5,True
1864,5,3,False
1865,0,0,True
1866,3,3,True
1867,2,6,False
1868,5,5,True
1869,9,9,True
1870,0,0,True
1871,6,4,False
1872,0,0,True
1873,1,1,True
1874,9,9,True
1875,5,5,True
1876,4,5,False
1877,2,5,False
1878,8,9,False
1879,4,5,False
1880,3,3,True
1881,6,3,False
1882,9,9,True
1883,2,2,True
1884,0,0,True
1885,5,5,True
1886,3,5,False
1887,1,1,True
1888,9,1,False
1889,6,6,True
1890,9,9,True
1891,6,6,True
1892,2,2,True
1893,9,9,True
1894,5,2,False
1895,9,6,False
1896,9,9,True
1897,6,6,True
1898,3,5,False
1899,9,9,True
1900,8,7,False
1901,5,5,True
1902,7,4,False
1903,2,4,False
1904,0,0,True
1905,9,3,False
1906,1,9,False
1907,2,2,True
1908,2,4,False
1909,9,9,True
1910,1,6,False
1911,8,8,True
1912,4,4,True
1913,4,7,False
1914,2,3,False
1915,8,8,True
1916,1,1,True
1917,0,0,True
1918,4,2,False
1919,2,2,True
1920,1,4,False
1921,2,2,True
1922,1,8,False
1923,2,3,False
1924,5,6,False
1925,9,9,True
1926,5,5,True
1927,0,0,True
1928,4,2,False
1929,1,0,False
1930,5,6,False
1931,8,8,True
1932,2,2,True
1933,2,2,True
1934,4,4,True
1935,2,2,True
1936,5,7,False
1937,3,3,True
1938,5,3,False
1939,8,5,False
1940,4,4,True
1941,8,8,True
1942,5,3,False
1943,6,6,True
1944,3,2,False
1945,0,0,True
1946,5,5,True
1947,8,8,True
1948,3,2,False
1949,2,2,True
1950,6,5,False
1951,9,6,False
1952,1,8,False
1953,1,1,True
1954,0,4,False
1955,4,4,True
1956,1,1,True
1957,1,9,False
1958,0,8,False
1959,5,3,False
1960,4,5,False
1961,6,6,True
1962,2,0,False
1963,2,0,False
1964,5,5,True
1965,1,1,True
1966,0,0,True
1967,7,5,False
1968,3,4,False
1969,6,6,True
1970,3,6,False
1971,3,3,True
1972,2,2,True
1973,6,1,False
1974,6,1,False
1975,1,1,True
1976,5,3,False
1977,8,8,True
1978,1,9,False
1979,4,9,False
1980,6,2,False
1981,2,2,True
1982,0,0,True
1983,7,7,True
1984,3,3,True
1985,3,3,True
1986,6,4,False
1987,3,3,True
1988,8,8,True
1989,4,7,False
1990,7,5,False
1991,2,2,True
1992,3,0,False
1993,0,9,False
1994,4,8,False
1995,1,1,True
1996,3,6,False
1997,6,6,True
1998,8,8,True
1999,6,6,True
2000,0,9,False
2001,2,2,True
2002,6,6,True
2003,9,9,True
2004,1,1,True
2005,5,3,False
2006,0,0,True
2007,4,4,True
2008,7,5,False
2009,1,6,False
2010,7,7,True
2011,0,2,False
2012,4,4,True
2013,4,4,True
2014,8,8,True
2015,2,5,False
2016,8,0,False
2017,8,8,True
2018,6,2,False
2019,5,3,False
2020,4,4,True
2021,1,1,True
2022,6,6,True
2023,9,9,True
2024,1,1,True
2025,9,1,False
2026,3,2,False
2027,6,6,True
2028,0,0,True
2029,7,7,True
2030,4,4,True
2031,3,5,False
2032,9,3,False
2033,7,7,True
2034,3,3,True
2035,9,9,True
2036,8,1,False
2037,0,0,True
2038,9,9,True
2039,0,2,False
2040,7,3,False
2041,9,5,False
2042,4,4,True
2043,1,1,True
2044,7,7,True
2045,6,3,False
2046,9,1,False
2047,6,6,True
2048,0,8,False
2049,5,5,True
2050,4,5,False
2051,6,6,True
2052,7,3,False
2053,2,5,False
2054,6,6,True
2055,5,5,True
2056,1,1,True
2057,7,7,True
2058,7,4,False
2059,4,4,True
2060,1,1,True
2061,5,2,False
2062,2,2,True
2063,8,8,True
2064,9,0,False
2065,4,9,False
2066,4,4,True
2067,7,7,True
2068,9,9,True
2069,8,8,True
2070,9,1,False
2071,3,5,False
2072,5,5,True
2073,3,8,False
2074,9,1,False
2075,0,0,True
2076,7,5,False
2077,0,8,False
2078,4,7,False
2079,4,4,True
2080,9,9,True
2081,1,9,False
2082,4,4,True
2083,7,7,True
2084,9,9,True
2085,9,9,True
2086,2,2,True
2087,5,5,True
2088,8,8,True
2089,2,7,False
2090,5,5,True
2091,2,3,False
2092,4,4,True
2093,3,3,True
2094,2,2,True
2095,7,7,True
2096,8,8,True
2097,6,3,False
2098,8,2,False
2099,1,1,True
2100,1,1,True
2101,3,3,True
2102,0,0,True
2103,3,4,False
2104,3,5,False
2105,9,9,True
2106,3,5,False
2107,2,2,True
2108,8,8,True
2109,0,0,True
2110,7,9,False
2111,9,9,True
2112,7,7,True
2113,2,2,True
2114,5,7,False
2115,6,6,True
2116,0,0,True
2117,9,1,False
2118,5,5,True
2119,9,4,False
2120,4,5,False
2121,7,7,True
2122,8,8,True
2123,3,2,False
2124,7,7,True
2125,6,6,True
2126,6,2,False
2127,5,5,True
2128,1,1,True
2129,1,1,True
2130,6,6,True
2131,9,1,False
2132,4,7,False
2133,5,7,False
2134,8,1,False
2135,8,8,True
2136,8,8,True
2137,9,9,True
2138,0,8,False
2139,2,2,True
2140,7,7,True
2141,0,9,False
2142,6,6,True
2143,1,9,False
2144,5,5,True
2145,8,8,True
2146,6,6,True
2147,4,4,True
2148,4,6,False
2149,7,7,True
2150,3,3,True
2151,9,9,True
2152,5,5,True
2153,3,5,False
2154,3,3,True
2155,1,1,True
2156,3,3,True
2157,7,7,True
2158,5,5,True
2159,0,8,False
2160,7,5,False
2161,0,0,True
2162,3,4,False
2163,1,1,True
2164,0,1,False
2165,9,9,True
2166,0,9,False
2167,7,7,True
2168,9,9,True
2169,5,8,False
2170,6,5,False
2171,1,1,True
2172,2,8,False
2173,3,5,False
2174,9,9,True
2175,1,1,True
2176,4,5,False
2177,3,3,True
2178,9,9,True
2179,4,4,True
2180,5,5,True
2181,5,5,True
2182,4,4,True
2183,2,7,False
2184,9,3,False
2185,2,4,False
2186,7,9,False
2187,4,5,False
2188,6,6,True
2189,1,1,True
2190,7,4,False
2191,8,8,True
2192,6,6,True
2193,6,3,False
2194,8,1,False
2195,8,0,False
2196,6,2,False
2197,3,5,False
2198,6,6,True
2199,2,2,True
2200,3,6,False
2201,1,1,True
2202,5,4,False
2203,9,9,True
2204,2,7,False
2205,3,3,True
2206,5,5,True
2207,8,8,True
2208,0,0,True
2209,3,3,True
2210,8,1,False
2211,7,5,False
2212,3,6,False
2213,0,0,True
2214,8,2,False
2215,4,4,True
2216,6,6,True
2217,7,5,False
2218,0,7,False
2219,5,5,True
2220,0,3,False
2221,5,5,True
2222,2,3,False
2223,6,6,True
2224,9,9,True
2225,2,3,False
2226,4,4,True
2227,3,5,False
2228,4,4,True
2229,9,9,True
2230,1,1,True
2231,7,7,True
2232,6,6,True
2233,8,8,True
2234,6,6,True
2235,5,3,False
2236,8,8,True
2237,5,5,True
2238,7,7,True
2239,9,9,True
2240,2,7,False
2241,9,9,True
2242,8,8,True
2243,9,0,False
2244,3,3,True
2245,8,8,True
2246,7,7,True
2247,2,5,False
2248,0,3,False
2249,9,4,False
2250,9,1,False
2251,0,0,True
2252,6,6,True
2253,4,4,True
2254,0,8,False
2255,8,4,False
2256,5,9,False
2257,4,4,True
2258,3,7,False
2259,8,8,True
2260,8,8,True
2261,5,5,True
2262,5,5,True
2263,8,8,True
2264,0,0,True
2265,7,7,True
2266,5,5,True
2267,2,3,False
2268,6,6,True
2269,3,1,False
2270,0,0,True
2271,0,0,True
2272,8,8,True
2273,3,3,True
2274,5,5,True
2275,2,6,False
2276,2,2,True
2277,6,6,True
2278,5,4,False
2279,3,5,False
2280,6,7,False
2281,6,6,True
2282,0,0,True
2283,1,1,True
2284,6,6,True
2285,8,8,True
2286,2,4,False
2287,7,7,True
2288,1,9,False
2289,1,1,True
2290,9,9,True
2291,0,4,False
2292,5,3,False
2293,6,6,True
2294,7,7,True
2295,1,1,True
2296,6,6,True
2297,6,6,True
2298,7,7,True
2299,8,8,True
2300,5,5,True
2301,4,6,False
2302,2,7,False
2303,7,7,True
2304,4,0,False
2305,6,6,True
2306,5,4,False
2307,2,2,True
2308,9,9,True
2309,0,0,True
2310,9,9,True
2311,4,5,False
2312,3,4,False
2313,2,2,True
2314,9,9,True
2315,1,1,True
2316,4,4,True
2317,7,4,False
2318,4,4,True
2319,9,9,True
2320,9,9,True
2321,6,6,True
2322,8,8,True
2323,3,5,False
2324,0,0,True
2325,9,9,True
2326,2,2,True
2327,4,4,True
2328,6,9,False
2329,0,9,False
2330,1,1,True
2331,7,7,True
2332,6,2,False
2333,1,1,True
2334,6,6,True
2335,8,8,True
2336,8,0,False
2337,9,9,True
2338,9,9,True
2339,1,9,False
2340,9,9,True
2341,5,5,True
2342,9,9,True
2343,8,9,False
2344,6,6,True
2345,6,2,False
2346,0,0,True
2347,6,6,True
2348,0,1,False
2349,5,5,True
2350,3,5,False
2351,5,6,False
2352,1,1,True
2353,6,6,True
2354,6,6,True
2355,4,4,True
2356,9,9,True
2357,7,7,True
2358,9,9,True
2359,2,6,False
2360,5,5,True
2361,7,7,True
2362,1,8,False
2363,2,2,True
2364,2,4,False
2365,5,5,True
2366,5,2,False
2367,6,6,True
2368,6,6,True
2369,8,8,True
2370,9,1,False
2371,3,2,False
2372,0,0,True
2373,0,2,False
2374,5,3,False
2375,7,3,False
2376,5,4,False
2377,2,6,False
2378,2,2,True
2379,8,0,False
2380,6,6,True
2381,8,8,True
2382,1,1,True
2383,1,1,True
2384,1,1,True
2385,5,6,False
2386,4,9,False
2387,7,7,True
2388,8,8,True
2389,5,5,True
2390,1,9,False
2391,4,6,False
2392,2,2,True
2393,3,3,True
2394,1,9,False
2395,4,1,False
2396,2,4,False
2397,4,5,False
2398,9,9,True
2399,4,6,False
2400,5,5,True
2401,7,7,True
2402,9,3,False
2403,6,6,True
2404,6,2,False
2405,1,8,False
2406,0,8,False
2407,1,1,True
2408,3,3,True
2409,5,5,True
2410,0,0,True
2411,4,4,True
2412,4,4,True
2413,9,1,False
2414,9,9,True
2415,1,1,True
2416,4,4,True
2417,3,6,False
2418,8,8,True
2419,8,6,False
2420,4,7,False
2421,4,3,False
2422,7,9,False
2423,4,4,True
2424,1,1,True
2425,8,8,True
2426,3,5,False
2427,8,0,False
2428,0,0,True
2429,4,6,False
2430,0,0,True
2431,1,1,True
2432,9,9,True
2433,2,6,False
2434,8,8,True
2435,8,8,True
2436,4,6,False
2437,3,3,True
2438,4,4,True
2439,0,0,True
2440,7,7,True
2441,5,5,True
2442,7,9,False
2443,3,3,True
2444,9,9,True
2445,1,3,False
2446,9,2,False
2447,6,6,True
2448,0,0,True
2449,7,3,False
2450,7,3,False
2451,1,1,True
2452,1,1,True
2453,1,8,False
2454,5,5,True
2455,6,6,True
2456,1,1,True
2457,4,4,True
2458,9,9,True
2459,9,1,False
2460,8,9,False
2461,1,1,True
2462,3,6,False
2463,4,7,False
2464,2,2,True
2465,9,9,True
2466,5,4,False
2467,1,1,True
2468,5,2,False
2469,6,6,True
2470,9,9,True
2471,6,4,False
2472,2,2,True
2473,7,7,True
2474,3,5,False
2475,6,6,True
2476,5,3,False
2477,1,1,True
2478,2,2,True
2479,3,3,True
2480,9,9,True
2481,1,1,True
2482,0,3,False
2483,7,7,True
2484,4,4,True
2485,4,9,False
2486,2,9,False
2487,8,8,True
2488,3,3,True
2489,0,2,False
2490,4,5,False
2491,6,6,True
2492,3,5,False
2493,2,2,True
2494,2,2,True
2495,7,4,False
2496,1,1,True
2497,7,7,True
2498,3,5,False
2499,0,0,True
2500,8,8,True
2501,0,7,False
2502,8,8,True
2503,4,5,False
2504,1,0,False
2505,2,4,False
2506,8,8,True
2507,1,7,False
2508,3,5,False
2509,7,7,True
2510,0,5,False
2511,1,1,True
2512,5,5,True
2513,3,4,False
2514,7,7,True
2515,5,5,True
2516,9,9,True
2517,5,3,False
2518,8,8,True
2519,1,9,False
2520,4,6,False
2521,4,4,True
2522,1,8,False
2523,6,2,False
2524,8,8,True
2525,3,3,True
2526,6,6,True
2527,2,5,False
2528,7,4,False
2529,2,6,False
2530,7,5,False
2531,7,3,False
2532,3,5,False
2533,5,4,False
2534,2,4,False
2535,5,5,True
2536,2,7,False
2537,9,6,False
2538,0,0,True
2539,9,9,True
2540,4,4,True
2541,0,0,True
2542,2,2,True
2543,7,7,True
2544,5,2,False
2545,6,6,True
2546,7,7,True
2547,9,9,True
2548,2,5,False
2549,9,9,True
2550,2,2,True
2551,7,7,True
2552,4,4,True
2553,1,1,True
2554,6,1,False
2555,1,9,False
2556,7,7,True
2557,2,2,True
2558,7,4,False
2559,3,3,True
2560,1,9,False
2561,0,0,True
2562,0,0,True
2563,9,0,False
2564,4,4,True
2565,8,8,True
2566,6,6,True
2567,0,9,False
2568,8,8,True
2569,9,1,False
2570,0,0,True
2571,3,5,False
2572,5,5,True
2573,9,9,True
2574,7,7,True
2575,7,7,True
2576,4,4,True
2577,8,0,False
2578,8,7,False
2579,4,4,True
2580,8,8,True
2581,8,8,True
2582,6,6,True
2583,1,1,True
2584,6,6,True
2585,5,6,False
2586,7,5,False
2587,9,1,False
2588,6,2,False
2589,8,8,True
2590,0,8,False
2591,8,8,True
2592,8,8,True
2593,8,5,False
2594,7,7,True
2595,2,3,False
2596,1,1,True
2597,5,5,True
2598,2,2,True
2599,4,6,False
2600,5,3,False
2601,9,9,True
2602,9,9,True
2603,7,7,True
2604,4,4,True
2605,7,4,False
2606,7,7,True
2607,2,4,False
2608,0,2,False
2609,7,3,False
2610,1,9,False
2611,4,4,True
2612,3,3,True
2613,9,9,True
2614,3,3,True
2615,8,8,True
2616,4,4,True
2617,7,7,True
2618,0,2,False
2619,1,8,False
2620,9,5,False
2621,2,0,False
2622,1,1,True
2623,8,8,True
2624,1,1,True
2625,6,6,True
2626,5,5,True
2627,0,0,True
2628,3,5,False
2629,0,2,False
2630,0,0,True
2631,3,3,True
2632,3,5,False
2633,1,1,True
2634,5,7,False
2635,5,5,True
2636,1,4,False
2637,6,3,False
2638,7,7,True
2639,9,9,True
2640,2,6,False
2641,9,9,True
2642,7,2,False
2643,6,6,True
2644,6,6,True
2645,2,2,True
2646,4,4,True
2647,8,8,True
2648,2,1,False
2649,7,7,True
2650,7,2,False
2651,7,7,True
2652,3,5,False
2653,6,6,True
2654,4,4,True
2655,1,1,True
2656,2,2,True
2657,4,4,True
2658,2,2,True
2659,8,8,True
2660,1,1,True
2661,5,5,True
2662,5,4,False
2663,3,1,False
2664,5,3,False
2665,1,1,True
2666,7,7,True
2667,4,4,True
2668,5,2,False
2669,3,6,False
2670,5,2,False
2671,9,9,True
2672,4,3,False
2673,9,9,True
2674,1,0,False
2675,8,1,False
2676,2,2,True
2677,3,5,False
2678,3,3,True
2679,1,9,False
2680,7,7,True
2681,5,5,True
2682,7,7,True
2683,3,3,True
2684,6,6,True
2685,0,4,False
2686,9,9,True
2687,2,5,False
2688,3,3,True
2689,7,7,True
2690,7,4,False
2691,9,9,True
2692,9,9,True
2693,4,4,True
2694,2,1,False
2695,0,4,False
2696,1,1,True
2697,8,8,True
2698,4,4,True
2699,1,8,False
2700,4,4,True
2701,2,7,False
2702,3,5,False
2703,7,7,True
2704,7,4,False
2705,4,4,True
2706,3,4,False
2707,3,3,True
2708,2,2,True
2709,1,1,True
2710,2,4,False
2711,2,2,True
2712,2,2,True
2713,8,8,True
2714,0,0,True
2715,4,4,True
2716,2,2,True
2717,9,9,True
2718,3,6,False
2719,1,9,False
2720,8,8,True
2721,3,3,True
2722,8,8,True
2723,2,2,True
2724,1,1,True
2725,7,8,False
2726,0,9,False
2727,1,1,True
2728,8,8,True
2729,3,3,True
2730,6,3,False
2731,5,5,True
2732,5,5,True
2733,0,0,True
2734,6,6,True
2735,5,3,False
2736,5,5,True
2737,9,6,False
2738,6,2,False
2739,2,2,True
2740,2,2,True
2741,0,0,True
2742,9,9,True
2743,5,4,False
2744,8,8,True
2745,3,7,False
2746,2,3,False
2747,6,6,True
2748,3,9,False
2749,9,1,False
2750,4,4,True
2751,8,9,False
2752,1,1,True
2753,7,5,False
2754,7,7,True
2755,0,4,False
2756,0,0,True
2757,8,8,True
2758,6,6,True
2759,4,6,False
2760,3,3,True
2761,2,6,False
2762,6,3,False
2763,6,6,True
2764,4,4,True
2765,4,3,False
2766,1,1,True
2767,4,4,True
2768,1,1,True
2769,2,2,True
2770,0,0,True
2771,6,5,False
2772,5,5,True
2773,8,8,True
2774,3,7,False
2775,5,2,False
2776,3,3,True
2777,8,3,False
2778,0,0,True
2779,4,3,False
2780,2,2,True
2781,8,8,True
2782,1,1,True
2783,3,2,False
2784,1,9,False
2785,8,1,False
2786,0,8,False
2787,3,7,False
2788,6,2,False
2789,8,8,True
2790,4,4,True
2791,2,5,False
2792,7,7,True
2793,6,6,True
2794,9,9,True
2795,8,8,True
2796,4,4,True
2797,3,6,False
2798,7,7,True
2799,2,4,False
2800,7,7,True
2801,1,1,True
2802,4,4,True
2803,6,6,True
2804,8,8,True
2805,7,7,True
2806,8,2,False
2807,1,1,True
2808,5,5,True
2809,9,9,True
2810,8,8,True
2811,9,9,True
2812,2,2,True
2813,0,4,False
2814,6,6,True
2815,8,8,True
2816,4,3,False
2817,9,9,True
2818,1,1,True
2819,1,1,True
2820,9,8,False
2821,4,4,True
2822,2,2,True
2823,3,5,False
2824,9,0,False
2825,5,5,True
2826,4,7,False
2827,3,5,False
2828,1,1,True
2829,5,2,False
2830,2,0,False
2831,8,8,True
2832,2,7,False
2833,0,0,True
2834,6,5,False
2835,5,2,False
2836,4,4,True
2837,0,1,False
2838,2,2,True
2839,8,8,True
2840,5,7,False
2841,1,1,True
2842,8,8,True
2843,2,5,False
2844,8,8,True
2845,5,5,True
2846,4,2,False
2847,3,4,False
2848,0,0,True
2849,0,0,True
2850,8,8,True
2851,0,0,True
2852,9,9,True
2853,2,2,True
2854,4,4,True
2855,1,9,False
2856,7,7,True
2857,5,5,True
2858,1,1,True
2859,4,4,True
2860,7,7,True
2861,2,2,True
2862,3,3,True
2863,2,4,False
2864,5,0,False
2865,6,6,True
2866,8,8,True
2867,0,0,True
2868,8,0,False
2869,4,4,True
2870,5,5,True
2871,5,3,False
2872,1,1,True
2873,0,8,False
2874,0,4,False
2875,8,8,True
2876,6,6,True
2877,7,7,True
2878,9,9,True
2879,8,8,True
2880,1,1,True
2881,5,5,True
2882,4,4,True
2883,9,1,False
2884,0,9,False
2885,6,4,False
2886,2,8,False
2887,2,0,False
2888,9,9,True
2889,6,9,False
2890,5,4,False
2891,0,2,False
2892,2,3,False
2893,9,9,True
2894,0,0,True
2895,1,1,True
2896,9,3,False
2897,1,9,False
2898,5,3,False
2899,3,3,True
2900,2,2,True
2901,0,1,False
2902,8,8,True
2903,3,3,True
2904,0,2,False
2905,6,6,True
2906,3,6,False
2907,4,4,True
2908,3,3,True
2909,0,8,False
2910,5,5,True
2911,5,5,True
2912,0,0,True
2913,4,7,False
2914,6,6,True
2915,6,6,True
2916,4,3,False
2917,2,5,False
2918,9,9,True
2919,0,0,True
2920,5,5,True
2921,7,7,True
2922,9,7,False
2923,2,2,True
2924,8,8,True
2925,7,5,False
2926,8,0,False
2927,8,9,False
2928,4,4,True
2929,2,2,True
2930,4,4,True
2931,2,2,True
2932,9,1,False
2933,5,3,False
2934,0,0,True
2935,4,5,False
2936,2,2,True
2937,0,2,False
2938,4,4,True
2939,3,3,True
2940,5,2,False
2941,0,9,False
2942,8,8,True
2943,2,4,False
2944,1,1,True
2945,1,1,True
2946,4,4,True
2947,8,8,True
2948,3,7,False
2949,2,2,True
2950,4,3,False
2951,7,7,True
2952,5,3,False
2953,5,5,True
2954,9,9,True
2955,4,4,True
2956,7,2,False
2957,4,4,True
2958,5,5,True
2959,0,0,True
2960,0,1,False
2961,7,7,True
2962,9,9,True
2963,4,6,False
2964,2,2,True
2965,4,4,True
2966,7,4,False
2967,8,8,True
2968,4,2,False
2969,6,6,True
2970,6,6,True
2971,2,2,True
2972,2,2,True
2973,2,2,True
2974,8,1,False
2975,6,6,True
2976,5,3,False
2977,9,1,False
2978,4,4,True
2979,1,1,True
2980,6,6,True
2981,5,5,True
2982,4,4,True
2983,3,5,False
2984,5,5,True
2985,6,6,True
2986,0,0,True
2987,6,6,True
2988,3,3,True
2989,2,7,False
2990,3,8,False
2991,0,3,False
2992,3,5,False
2993,7,3,False
2994,4,0,False
2995,0,0,True
2996,6,4,False
2997,6,1,False
2998,6,4,False
2999,9,9,True
3000,6,6,True
3001,9,9,True
3002,6,1,False
3003,7,3,False
3004,6,6,True
3005,6,6,True
3006,9,1,False
3007,0,5,False
3008,8,8,True
3009,4,4,True
3010,9,9,True
3011,0,7,False
3012,0,6,False
3013,6,6,True
3014,0,0,True
3015,2,2,True
3016,9,1,False
3017,4,4,True
3018,2,2,True
3019,9,9,True
3020,0,0,True
3021,3,3,True
3022,2,2,True
3023,6,9,False
3024,6,2,False
3025,5,5,True
3026,2,5,False
3027,6,6,True
3028,3,6,False
3029,6,6,True
3030,5,3,False
3031,9,6,False
3032,2,2,True
3033,7,7,True
3034,9,1,False
3035,4,5,False
3036,8,3,False
3037,7,3,False
3038,6,6,True
3039,8,8,True
3040,8,8,True
3041,8,8,True
3042,4,4,True
3043,4,4,True
3044,9,9,True
3045,7,7,True
3046,6,6,True
3047,1,1,True
3048,2,2,True
3049,6,9,False
3050,3,5,False
3051,3,5,False
3052,2,2,True
3053,0,0,True
3054,7,7,True
3055,7,7,True
3056,2,3,False
3057,7,7,True
3058,9,0,False
3059,8,8,True
3060,9,1,False
3061,8,8,True
3062,7,7,True
3063,1,1,True
3064,7,7,True
3065,3,9,False
3066,8,8,True
3067,9,9,True
3068,2,4,False
3069,1,1,True
3070,3,5,False
3071,7,7,True
3072,4,4,True
3073,5,5,True
3074,4,2,False
3075,0,3,False
3076,6,6,True
3077,4,4,True
3078,1,1,True
3079,7,7,True
3080,1,1,True
3081,0,9,False
3082,1,1,True
3083,7,5,False
3084,6,6,True
3085,6,6,True
3086,6,6,True
3087,1,1,True
3088,6,6,True
3089,6,6,True
3090,5,3,False
3091,4,4,True
3092,6,6,True
3093,1,1,True
3094,6,3,False
3095,5,5,True
3096,7,7,True
3097,7,3,False
3098,5,5,True
3099,1,1,True
3100,7,5,False
3101,8,8,True
3102,1,1,True
3103,0,1,False
3104,6,6,True
3105,9,9,True
3106,7,4,False
3107,1,7,False
3108,8,9,False
3109,9,3,False
3110,8,8,True
3111,8,8,True
3112,8,8,True
3113,6,5,False
3114,3,3,True
3115,4,4,True
3116,4,7,False
3117,5,5,True
3118,1,1,True
3119,1,1,True
3120,8,8,True
3121,0,0,True
3122,4,5,False
3123,7,7,True
3124,2,2,True
3125,5,2,False
3126,2,2,True
3127,8,8,True
3128,4,4,True
3129,2,5,False
3130,1,9,False
3131,3,3,True
3132,5,4,False
3133,1,1,True
3134,1,1,True
3135,5,5,True
3136,8,8,True
3137,5,3,False
3138,1,1,True
3139,8,6,False
3140,4,4,True
3141,9,9,True
3142,6,4,False
3143,2,2,True
3144,3,3,True
3145,5,3,False
3146,1,1,True
3147,9,9,True
3148,7,7,True
3149,3,3,True
3150,9,6,False
3151,0,0,True
3152,3,5,False
3153,1,1,True
3154,3,3,True
3155,5,5,True
3156,3,3,True
3157,3,7,False
3158,4,4,True
3159,5,5,True
3160,8,8,True
3161,2,5,False
3162,8,8,True
3163,1,1,True
3164,4,4,True
3165,2,2,True
3166,7,7,True
3167,5,4,False
3168,8,8,True
3169,5,9,False
3170,7,4,False
3171,6,9,False
3172,4,5,False
3173,1,1,True
3174,7,4,False
3175,5,5,True
3176,9,9,True
3177,7,5,False
3178,6,2,False
3179,1,1,True
3180,5,3,False
3181,7,5,False
3182,7,4,False
3183,6,6,True
3184,0,2,False
3185,4,4,True
3186,0,9,False
3187,9,9,True
3188,1,1,True
3189,1,1,True
3190,7,7,True
3191,2,3,False
3192,2,2,True
3193,9,9,True
3194,0,0,True
3195,4,6,False
3196,0,0,True
3197,4,4,True
3198,6,6,True
3199,0,9,False
3200,5,4,False
3201,1,1,True
3202,2,2,True
3203,5,3,False
3204,4,4,True
3205,8,9,False
3206,0,0,True
3207,3,3,True
3208,7,7,True
3209,2,2,True
3210,6,6,True
3211,4,4,True
3212,9,1,False
3213,7,7,True
3214,8,2,False
3215,4,7,False
3216,9,9,True
3217,5,7,False
